ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2015,"2015",0,"Total",61761,18499,"Census Tract 801.01, Kitsap County, WA","14000US53035080101"
2015,"2015",0,"Total",51848,7527,"Census Tract 912.01, Kitsap County, WA","14000US53035091201"
2015,"2015",0,"Total",83468,12026,"Census Tract 911, Kitsap County, WA","14000US53035091100"
2015,"2015",0,"Total",60756,4310,"Census Tract 9401, Kitsap County, WA","14000US53035940100"
2015,"2015",0,"Total",47384,9452,"Census Tract 801.02, Kitsap County, WA","14000US53035080102"
2015,"2015",0,"Total",59417,8492,"Census Tract 912.03, Kitsap County, WA","14000US53035091203"
2015,"2015",0,"Total",120100,22834,"Census Tract 910, Kitsap County, WA","14000US53035091000"
2015,"2015",0,"Total",65893,3898,"Census Tract 9400, Kitsap County, WA","14000US53035940000"
2015,"2015",0,"Total",37625,5987,"Census Tract 802, Kitsap County, WA","14000US53035080200"
2015,"2015",0,"Total",50000,3215,"Census Tract 912.04, Kitsap County, WA","14000US53035091204"
2015,"2015",0,"Total",89575,25327,"Census Tract 909, Kitsap County, WA","14000US53035090900"
2015,"2015",0,"Total",67736,8939,"Census Tract 929.02, Kitsap County, WA","14000US53035092902"
2015,"2015",0,"Total",42361,6193,"Census Tract 803, Kitsap County, WA","14000US53035080300"
2015,"2015",0,"Total",76053,7398.999999999999,"Census Tract 913.01, Kitsap County, WA","14000US53035091301"
2015,"2015",0,"Total",103704,11109,"Census Tract 908, Kitsap County, WA","14000US53035090800"
2015,"2015",0,"Total",70347,15220.999999999998,"Census Tract 929.01, Kitsap County, WA","14000US53035092901"
2015,"2015",0,"Total",51341,5493,"Census Tract 804, Kitsap County, WA","14000US53035080400"
2015,"2015",0,"Total",91429,11510,"Census Tract 913.02, Kitsap County, WA","14000US53035091302"
2015,"2015",0,"Total",99896,15234,"Census Tract 907, Kitsap County, WA","14000US53035090700"
2015,"2015",0,"Total",58409,12982,"Census Tract 928.03, Kitsap County, WA","14000US53035092803"
2015,"2015",0,"Total",28428,4612,"Census Tract 805, Kitsap County, WA","14000US53035080500"
2015,"2015",0,"Total",90061,17812,"Census Tract 914, Kitsap County, WA","14000US53035091400"
2015,"2015",0,"Total",60958,13929.000000000002,"Census Tract 905.02, Kitsap County, WA","14000US53035090502"
2015,"2015",0,"Total",75821,10392,"Census Tract 928.02, Kitsap County, WA","14000US53035092802"
2015,"2015",0,"Total",52604,7630.000000000001,"Census Tract 806, Kitsap County, WA","14000US53035080600"
2015,"2015",0,"Total",84750,7072.000000000001,"Census Tract 915, Kitsap County, WA","14000US53035091500"
2015,"2015",0,"Total",47070,4979,"Census Tract 905.01, Kitsap County, WA","14000US53035090501"
2015,"2015",0,"Total",74923,6508,"Census Tract 928.01, Kitsap County, WA","14000US53035092801"
2015,"2015",0,"Total",57271,6854,"Census Tract 807, Kitsap County, WA","14000US53035080700"
2015,"2015",0,"Total",55862,5436,"Census Tract 916, Kitsap County, WA","14000US53035091600"
2015,"2015",0,"Total",77904,12857,"Census Tract 904, Kitsap County, WA","14000US53035090400"
2015,"2015",0,"Total",83561,13212,"Census Tract 927.04, Kitsap County, WA","14000US53035092704"
2015,"2015",0,"Total",41375,3175,"Census Tract 808, Kitsap County, WA","14000US53035080800"
2015,"2015",0,"Total",69063,6702,"Census Tract 917, Kitsap County, WA","14000US53035091700"
2015,"2015",0,"Total",49545,4483,"Census Tract 903, Kitsap County, WA","14000US53035090300"
2015,"2015",0,"Total",76559,8733,"Census Tract 927.01, Kitsap County, WA","14000US53035092701"
2015,"2015",0,"Total",55487,7739,"Census Tract 809, Kitsap County, WA","14000US53035080900"
2015,"2015",0,"Total",68580,6337,"Census Tract 918, Kitsap County, WA","14000US53035091800"
2015,"2015",0,"Total",86927,10828,"Census Tract 902.02, Kitsap County, WA","14000US53035090202"
2015,"2015",0,"Total",65484,10841,"Census Tract 926, Kitsap County, WA","14000US53035092600"
2015,"2015",0,"Total",46417,5698,"Census Tract 810, Kitsap County, WA","14000US53035081000"
2015,"2015",0,"Total",68085,13660.999999999998,"Census Tract 919, Kitsap County, WA","14000US53035091900"
2015,"2015",0,"Total",85431,11191,"Census Tract 902.01, Kitsap County, WA","14000US53035090201"
2015,"2015",0,"Total",56026,4123,"Census Tract 925, Kitsap County, WA","14000US53035092500"
2015,"2015",0,"Total",49432,8992,"Census Tract 811, Kitsap County, WA","14000US53035081100"
2015,"2015",0,"Total",73969,12921,"Census Tract 920, Kitsap County, WA","14000US53035092000"
2015,"2015",0,"Total",73272,11659,"Census Tract 901.02, Kitsap County, WA","14000US53035090102"
2015,"2015",0,"Total",50663,7200,"Census Tract 924, Kitsap County, WA","14000US53035092400"
2015,"2015",0,"Total",41161,10955,"Census Tract 812, Kitsap County, WA","14000US53035081200"
2015,"2015",0,"Total",69487,12918,"Census Tract 921, Kitsap County, WA","14000US53035092100"
2015,"2015",0,"Total",63432,14006,"Census Tract 901.01, Kitsap County, WA","14000US53035090101"
2015,"2015",0,"Total",50708,11949,"Census Tract 923, Kitsap County, WA","14000US53035092300"
2015,"2015",0,"Total",150769,1632,"Census Tract 814, Kitsap County, WA","14000US53035081400"
2014,"2014",0,"Total",73689,5276,"Census Tract 928.01, Kitsap County, WA","14000US53035092801"
2014,"2014",0,"Total",52581,7971,"Census Tract 912.01, Kitsap County, WA","14000US53035091201"
2014,"2014",0,"Total",149688,32594.000000000004,"Census Tract 814, Kitsap County, WA","14000US53035081400"
2014,"2014",0,"Total",48967,15155,"Census Tract 923, Kitsap County, WA","14000US53035092300"
2014,"2014",0,"Total",67442,16282.999999999998,"Census Tract 901.01, Kitsap County, WA","14000US53035090101"
2014,"2014",0,"Total",76266,14201,"Census Tract 921, Kitsap County, WA","14000US53035092100"
2014,"2014",0,"Total",36678,8869,"Census Tract 812, Kitsap County, WA","14000US53035081200"
2014,"2014",0,"Total",58040,8152,"Census Tract 924, Kitsap County, WA","14000US53035092400"
2014,"2014",0,"Total",72966,15254,"Census Tract 901.02, Kitsap County, WA","14000US53035090102"
2014,"2014",0,"Total",82516,13810.000000000002,"Census Tract 920, Kitsap County, WA","14000US53035092000"
2014,"2014",0,"Total",53201,8732,"Census Tract 811, Kitsap County, WA","14000US53035081100"
2014,"2014",0,"Total",55958,2728,"Census Tract 925, Kitsap County, WA","14000US53035092500"
2014,"2014",0,"Total",76357,13959.000000000002,"Census Tract 902.01, Kitsap County, WA","14000US53035090201"
2014,"2014",0,"Total",76319,10319,"Census Tract 919, Kitsap County, WA","14000US53035091900"
2014,"2014",0,"Total",44875,6177,"Census Tract 810, Kitsap County, WA","14000US53035081000"
2014,"2014",0,"Total",68487,12145,"Census Tract 926, Kitsap County, WA","14000US53035092600"
2014,"2014",0,"Total",86624,6685,"Census Tract 902.02, Kitsap County, WA","14000US53035090202"
2014,"2014",0,"Total",67037,9663,"Census Tract 918, Kitsap County, WA","14000US53035091800"
2014,"2014",0,"Total",55182,5068,"Census Tract 809, Kitsap County, WA","14000US53035080900"
2014,"2014",0,"Total",81250,16786,"Census Tract 927.01, Kitsap County, WA","14000US53035092701"
2014,"2014",0,"Total",45707,5394,"Census Tract 903, Kitsap County, WA","14000US53035090300"
2014,"2014",0,"Total",67799,9264,"Census Tract 917, Kitsap County, WA","14000US53035091700"
2014,"2014",0,"Total",39425,2427,"Census Tract 808, Kitsap County, WA","14000US53035080800"
2014,"2014",0,"Total",82827,16008.000000000002,"Census Tract 927.04, Kitsap County, WA","14000US53035092704"
2014,"2014",0,"Total",73594,8759,"Census Tract 904, Kitsap County, WA","14000US53035090400"
2014,"2014",0,"Total",55313,6331,"Census Tract 916, Kitsap County, WA","14000US53035091600"
2014,"2014",0,"Total",58750,5747,"Census Tract 807, Kitsap County, WA","14000US53035080700"
2014,"2014",0,"Total",49570,7575.999999999999,"Census Tract 922, Kitsap County, WA","14000US53035092200"
2014,"2014",0,"Total",46568,9482,"Census Tract 905.01, Kitsap County, WA","14000US53035090501"
2014,"2014",0,"Total",82232,6632,"Census Tract 915, Kitsap County, WA","14000US53035091500"
2014,"2014",0,"Total",48125,11583,"Census Tract 806, Kitsap County, WA","14000US53035080600"
2014,"2014",0,"Total",78843,8736,"Census Tract 928.02, Kitsap County, WA","14000US53035092802"
2014,"2014",0,"Total",62034,8415,"Census Tract 905.02, Kitsap County, WA","14000US53035090502"
2014,"2014",0,"Total",70750,17984,"Census Tract 914, Kitsap County, WA","14000US53035091400"
2014,"2014",0,"Total",27066,5577,"Census Tract 805, Kitsap County, WA","14000US53035080500"
2014,"2014",0,"Total",62833,14473.000000000002,"Census Tract 928.03, Kitsap County, WA","14000US53035092803"
2014,"2014",0,"Total",106458,18780,"Census Tract 907, Kitsap County, WA","14000US53035090700"
2014,"2014",0,"Total",85957,11072,"Census Tract 913.02, Kitsap County, WA","14000US53035091302"
2014,"2014",0,"Total",49902,4956,"Census Tract 804, Kitsap County, WA","14000US53035080400"
2014,"2014",0,"Total",70909,12488,"Census Tract 929.01, Kitsap County, WA","14000US53035092901"
2014,"2014",0,"Total",101250,14536,"Census Tract 908, Kitsap County, WA","14000US53035090800"
2014,"2014",0,"Total",77022,7478.000000000001,"Census Tract 913.01, Kitsap County, WA","14000US53035091301"
2014,"2014",0,"Total",38229,4619,"Census Tract 803, Kitsap County, WA","14000US53035080300"
2014,"2014",0,"Total",63438,11801,"Census Tract 929.02, Kitsap County, WA","14000US53035092902"
2014,"2014",0,"Total",84301,22285,"Census Tract 909, Kitsap County, WA","14000US53035090900"
2014,"2014",0,"Total",49494,3413,"Census Tract 912.04, Kitsap County, WA","14000US53035091204"
2014,"2014",0,"Total",40017,6220,"Census Tract 802, Kitsap County, WA","14000US53035080200"
